ENCODED_MCT,snapshot_date,sales_grade,visits_grade,unit_price_grade,revisit_ratio,new_customer_ratio,resident_ratio,worker_ratio,floating_ratio,delivery_ratio,industry_sales_change,trade_sales_change
AF12407D8A,2023-06-01,0.417,0.083,0.75,17.46,8.32,22.2,7.3,70.5,0.0,14.3,37.9
AF12407D8A,2023-07-01,0.417,0.25,0.583,17.67,6.61,23.1,4.2,72.7,0.0,14.1,37.7
AF12407D8A,2023-08-01,0.417,0.25,0.583,16.76,6.79,27.7,7.0,65.3,0.0,13.9,37.4
AF12407D8A,2023-09-01,0.417,0.25,0.583,16.49,7.31,20.77922077922078,4.695304695304696,74.52547452547452,0.0,13.7,37.2
AF12407D8A,2023-10-01,0.417,0.25,0.75,16.59,8.49,23.7,6.3,70.0,0.0,13.7,36.8
AF12407D8A,2023-11-01,0.417,0.25,0.583,16.09,7.36,18.91891891891892,5.705705705705706,75.37537537537537,0.0,14.3,35.8
AF12407D8A,2023-12-01,0.417,0.083,0.583,15.81,9.34,22.9,4.7,72.4,0.0,13.9,35.1
AF12407D8A,2024-01-01,0.417,0.25,0.583,15.98,8.22,21.2,3.3,75.5,0.0,13.4,33.8
AF12407D8A,2024-02-01,0.417,0.25,0.583,16.25,6.31,23.07692307692308,3.3966033966033966,73.52647352647352,0.0,13.4,32.6
AF12407D8A,2024-03-01,0.417,0.083,0.583,15.48,9.2,24.724724724724723,4.204204204204204,71.07107107107107,0.0,13.2,32.2
AF12407D8A,2024-04-01,0.417,0.25,0.583,15.74,8.38,28.571428571428577,2.897102897102897,68.53146853146853,0.0,13.1,32.2
AF12407D8A,2024-05-01,0.417,0.25,0.583,15.84,8.15,24.6,3.8,71.6,0.0,13.2,33.0
AF12407D8A,2024-06-01,0.417,0.25,0.583,15.9,6.68,27.9,3.7,68.4,0.0,13.6,33.1
AF12407D8A,2024-07-01,0.417,0.25,0.583,15.75,4.65,19.5,6.7,73.8,0.0,13.9,33.6
AF12407D8A,2024-08-01,0.583,0.417,0.583,15.7,4.15,22.8,6.3,70.9,0.0,14.3,33.7
AF12407D8A,2024-09-01,0.417,0.25,0.583,16.08,7.34,23.1,2.8,74.1,0.0,14.5,33.9
AF12407D8A,2024-10-01,0.417,0.25,0.583,15.77,8.4,22.0,4.7,73.3,0.0,14.5,33.6
AF12407D8A,2024-11-01,0.417,0.25,0.583,15.81,7.25,24.024024024024023,2.9029029029029028,73.07307307307308,0.0,14.8,33.7
AF12407D8A,2024-12-01,0.417,0.25,0.583,15.74,7.76,26.4,5.1,68.5,0.0,7.9,34.9
AF202842B3,2023-01-01,0.75,0.417,0.75,35.6,5.5,77.22277722277722,2.2977022977022976,20.47952047952048,0.0,56.4,51.3
AF202842B3,2023-02-01,0.75,0.417,0.917,31.72,5.83,62.2,8.1,29.7,0.0,56.4,51.9
AF202842B3,2023-03-01,0.75,0.417,0.75,34.43,4.59,76.3,7.9,15.8,0.0,56.4,52.8
AF202842B3,2023-04-01,0.75,0.417,0.917,35.95,6.86,68.9,6.7,24.4,0.0,56.1,53.2
AF202842B3,2023-05-01,0.75,0.417,0.75,36.54,6.64,72.37237237237237,10.610610610610612,17.017017017017018,0.0,56.0,51.7
AF202842B3,2023-06-01,0.75,0.417,0.75,35.37,6.43,62.8,2.3,34.9,0.0,55.7,51.7
AF202842B3,2023-07-01,0.75,0.417,0.75,33.66,8.58,61.5,2.6,35.9,0.0,56.1,52.1
AF202842B3,2023-08-01,0.75,0.417,0.75,33.55,8.88,71.2,1.9,26.9,0.0,56.9,53.6
AF202842B3,2023-09-01,0.75,0.417,0.75,33.23,8.54,60.8,3.9,35.3,0.0,56.9,53.3
AF202842B3,2023-10-01,0.75,0.583,0.75,32.8,4.14,53.35335335335335,13.313313313313316,33.33333333333333,0.0,57.3,52.9
AF202842B3,2023-11-01,0.75,0.583,0.75,32.48,5.73,66.63336663336665,5.594405594405594,27.772227772227776,0.0,56.7,52.0
AF202842B3,2023-12-01,0.75,0.417,0.75,32.17,5.41,61.1,8.3,30.6,0.0,57.1,52.6
AF202842B3,2024-01-01,0.75,0.583,0.75,32.69,4.85,82.31768231768231,5.894105894105894,11.788211788211788,0.0,58.0,53.8
AF202842B3,2024-02-01,0.75,0.583,0.75,33.11,4.59,55.6,3.7,40.7,0.0,58.5,54.5
AF202842B3,2024-03-01,0.75,0.417,0.75,32.48,9.55,58.19819819819819,9.90990990990991,31.891891891891888,0.0,58.2,52.4
AF202842B3,2024-04-01,0.75,0.417,0.75,32.13,4.92,52.52252252252252,9.90990990990991,37.56756756756757,0.0,58.7,51.8
AF202842B3,2024-05-01,0.75,0.417,0.75,31.02,5.61,64.32432432432434,9.90990990990991,25.76576576576577,0.0,58.6,52.0
AF202842B3,2024-06-01,0.75,0.417,0.75,29.68,8.71,61.4,4.5,34.1,0.0,59.1,51.2
AF202842B3,2024-07-01,0.75,0.417,0.75,29.9,8.36,56.30630630630631,9.90990990990991,33.78378378378378,0.0,59.7,51.5
AF202842B3,2024-08-01,0.75,0.417,0.75,28.43,7.84,62.8,2.3,34.9,0.0,60.1,52.4
AF202842B3,2024-09-01,0.75,0.417,0.75,29.1,6.69,63.13686313686314,5.294705294705295,31.56843156843157,0.0,61.0,52.0
AF202842B3,2024-10-01,0.75,0.417,0.75,29.63,4.71,60.0,5.7,34.3,0.0,61.1,52.1
AF202842B3,2024-11-01,0.75,0.417,0.75,30.27,5.44,62.43756243756244,6.293706293706294,31.26873126873127,0.0,61.2,53.1
AF202842B3,2024-12-01,0.75,0.583,0.75,30.9,4.86,63.66366366366367,3.0030030030030037,33.33333333333333,0.0,58.3,53.1
B0A6B628D3,2023-01-01,0.417,0.083,0.75,45.45,4.63,17.9,33.1,49.0,0.0,7.4,11.3
B0A6B628D3,2023-02-01,0.25,0.083,0.75,45.45,5.57,14.9,37.2,47.9,0.0,7.6,11.8
B0A6B628D3,2023-03-01,0.25,0.083,0.75,44.72,7.02,16.2,33.7,50.1,0.0,7.9,12.0
B0A6B628D3,2023-04-01,0.25,0.083,0.75,44.72,6.28,20.0,33.1,46.9,0.0,8.2,12.4
B0A6B628D3,2023-05-01,0.417,0.083,0.75,44.4,5.64,24.9,33.9,41.2,0.0,8.7,13.3
B0A6B628D3,2023-06-01,0.417,0.083,0.75,43.29,5.3,22.6,34.9,42.5,0.0,9.1,13.7
B0A6B628D3,2023-07-01,0.417,0.083,0.75,42.94,5.55,26.426426426426424,29.629629629629623,43.94394394394394,0.0,9.6,14.4
B0A6B628D3,2023-08-01,0.417,0.083,0.75,43.23,4.55,21.22122122122122,33.23323323323324,45.54554554554554,0.0,9.8,14.6
B0A6B628D3,2023-09-01,0.417,0.083,0.75,42.72,5.59,23.12312312312312,32.13213213213213,44.74474474474475,0.0,9.9,14.8
B0A6B628D3,2023-10-01,0.417,0.083,0.75,43.69,4.59,23.6,30.1,46.3,0.0,10.1,14.7
B0A6B628D3,2023-11-01,0.417,0.083,0.75,43.54,4.46,22.1,34.1,43.8,0.0,10.9,15.0
B0A6B628D3,2023-12-01,0.417,0.083,0.75,43.55,3.68,18.0,35.1,46.9,0.0,11.1,15.2
B0A6B628D3,2024-01-01,0.417,0.083,0.75,45.14,3.17,17.2,38.8,44.0,0.0,11.5,15.8
B0A6B628D3,2024-02-01,0.417,0.083,0.75,45.28,3.0,15.6,42.2,42.2,0.0,12.2,16.4
B0A6B628D3,2024-03-01,0.417,0.083,0.75,44.99,6.64,18.21821821821821,37.13713713713714,44.64464464464464,0.0,12.9,17.2
B0A6B628D3,2024-04-01,0.417,0.083,0.75,45.0,8.47,22.0,30.6,47.4,0.0,13.4,17.6
B0A6B628D3,2024-05-01,0.417,0.083,0.75,44.23,7.92,22.17782217782218,31.26873126873127,46.55344655344656,0.0,13.4,17.5
B0A6B628D3,2024-06-01,0.417,0.083,0.75,44.21,5.67,16.483516483516482,35.16483516483517,48.35164835164835,0.0,13.7,17.7
B0A6B628D3,2024-07-01,0.417,0.083,0.75,45.2,4.62,14.814814814814811,39.93993993993993,45.24524524524524,0.0,13.8,17.7
B0A6B628D3,2024-08-01,0.417,0.083,0.75,44.66,5.55,16.2,37.5,46.3,0.0,14.0,17.8
B0A6B628D3,2024-09-01,0.417,0.083,0.75,44.83,4.77,18.3,34.7,47.0,0.0,14.8,18.5
B0A6B628D3,2024-10-01,0.417,0.083,0.75,45.31,5.64,18.1,35.3,46.6,0.0,15.2,19.0
B0A6B628D3,2024-11-01,0.417,0.083,0.75,43.38,5.98,14.9,37.8,47.3,0.0,15.2,19.2
B0A6B628D3,2024-12-01,0.417,0.083,0.75,43.38,3.74,12.7,40.2,47.1,0.0,8.1,19.7
B113A0DC35,2023-01-01,0.417,0.25,0.583,13.65,6.01,8.308308308308309,8.308308308308309,83.38338338338338,21.7,9.9,16.2
B113A0DC35,2023-02-01,0.417,0.25,0.583,13.84,5.82,8.4,11.2,80.4,14.8,10.6,16.9
B113A0DC35,2023-03-01,0.417,0.25,0.583,13.46,7.11,5.8,7.6,86.6,12.0,11.2,18.1
B113A0DC35,2023-04-01,0.417,0.25,0.583,13.72,8.01,7.3,6.8,85.9,9.6,11.6,18.5
B113A0DC35,2023-05-01,0.417,0.25,0.583,13.82,7.06,11.9,6.3,81.8,21.7,12.2,18.8
B113A0DC35,2023-06-01,0.417,0.25,0.583,13.84,6.65,8.7,10.1,81.2,18.6,12.5,19.3
B113A0DC35,2023-07-01,0.417,0.417,0.583,13.85,5.27,5.4,9.8,84.8,20.5,13.0,19.5
B113A0DC35,2023-08-01,0.417,0.417,0.583,14.06,4.65,11.688311688311687,10.68931068931069,77.62237762237763,21.3,13.6,20.2
B113A0DC35,2023-09-01,0.417,0.417,0.583,14.31,5.82,7.592407592407592,11.78821178821179,80.61938061938064,15.3,14.1,20.9
B113A0DC35,2023-10-01,0.417,0.417,0.583,14.41,5.86,10.31031031031031,8.608608608608607,81.08108108108108,28.0,14.7,21.4
B113A0DC35,2023-11-01,0.417,0.25,0.583,14.05,7.23,9.5,10.9,79.6,13.9,16.3,22.4
B113A0DC35,2023-12-01,0.417,0.417,0.583,13.4,7.17,9.6,12.0,78.4,10.3,16.9,23.0
B113A0DC35,2024-01-01,0.417,0.417,0.583,13.11,6.17,14.3,15.3,70.4,16.3,17.4,23.0
B113A0DC35,2024-02-01,0.417,0.417,0.583,13.05,7.11,15.3,12.1,72.6,19.5,17.7,23.2
B113A0DC35,2024-03-01,0.417,0.417,0.583,12.88,8.21,11.188811188811188,8.991008991008991,79.82017982017982,18.5,17.9,23.3
B113A0DC35,2024-04-01,0.417,0.417,0.583,11.67,7.41,8.3,6.4,85.3,17.9,18.7,23.8
B113A0DC35,2024-05-01,0.417,0.417,0.583,12.08,6.73,9.5,4.2,86.3,16.2,19.4,24.6
B113A0DC35,2024-06-01,0.417,0.417,0.583,12.32,7.84,8.8,9.6,81.6,19.6,19.8,24.8
B113A0DC35,2024-07-01,0.583,0.417,0.583,12.41,4.93,10.0,12.9,77.1,21.9,20.3,24.9
B113A0DC35,2024-08-01,0.583,0.417,0.583,12.2,5.04,10.0,18.6,71.4,21.3,20.8,25.1
B113A0DC35,2024-09-01,0.417,0.25,0.583,11.79,10.64,8.5,9.9,81.6,12.8,20.4,24.8
B113A0DC35,2024-10-01,0.25,0.25,0.583,11.14,15.98,8.9,6.4,84.7,0.9,18.8,23.3
B113A0DC35,2024-11-01,0.25,0.25,0.583,11.19,12.93,6.6,10.1,83.3,7.7,18.0,22.5
B113A0DC35,2024-12-01,0.417,0.417,0.583,11.45,7.61,9.00900900900901,13.913913913913914,77.07707707707708,8.5,9.9,22.1
B2240E407A,2023-01-01,0.083,0.083,0.583,15.58,9.81,5.5,7.1,87.4,0.0,5.7,9.5
B2240E407A,2023-02-01,0.083,0.083,0.583,15.75,10.05,4.1,6.5,89.4,0.0,5.4,9.2
B2240E407A,2023-03-01,0.083,0.083,0.583,15.6,9.69,6.006006006006007,7.807807807807808,86.18618618618619,0.0,4.9,8.8
B2240E407A,2023-04-01,0.25,0.083,0.583,15.78,8.18,4.4,6.4,89.2,0.0,4.7,8.4
B2240E407A,2023-05-01,0.083,0.083,0.583,15.77,8.95,5.8,5.5,88.7,0.0,4.5,8.1
B2240E407A,2023-06-01,0.25,0.083,0.583,15.6,8.17,5.9,6.7,87.4,0.0,4.2,8.1
B2240E407A,2023-07-01,0.083,0.083,0.583,15.21,9.23,4.1,7.7,88.2,0.0,4.1,7.9
B2240E407A,2023-08-01,0.083,0.083,0.583,15.21,9.55,6.1,5.9,88.0,0.0,3.9,7.7
B2240E407A,2023-09-01,0.083,0.083,0.583,15.06,8.09,5.2,7.1,87.7,0.0,3.7,7.4
B2240E407A,2023-10-01,0.083,0.083,0.583,15.05,8.36,4.9,6.8,88.3,0.0,3.5,7.1
B2240E407A,2023-11-01,0.25,0.25,0.583,14.83,6.47,4.004004004004004,10.41041041041041,85.58558558558558,0.0,3.7,6.9
B2240E407A,2023-12-01,0.083,0.083,0.583,14.67,7.42,5.0,7.8,87.2,0.0,3.7,6.9
B2240E407A,2024-01-01,0.083,0.083,0.583,14.22,8.12,5.405405405405405,7.207207207207207,87.38738738738738,0.0,3.7,7.0
B2240E407A,2024-02-01,0.083,0.083,0.583,14.02,8.72,6.293706293706294,4.995004995004996,88.71128871128872,0.0,3.7,6.7
B2240E407A,2024-03-01,0.083,0.083,0.583,13.5,8.59,4.3,6.8,88.9,0.0,3.7,6.8
B2240E407A,2024-04-01,0.25,0.25,0.583,13.23,6.28,5.6,5.2,89.2,0.0,3.7,6.9
B2240E407A,2024-05-01,0.25,0.083,0.583,12.96,7.18,7.5,3.3,89.2,0.0,3.8,6.9
B2240E407A,2024-06-01,0.25,0.083,0.583,12.97,8.05,5.7,5.2,89.1,0.0,3.9,7.0
B2240E407A,2024-07-01,0.25,0.083,0.583,13.09,7.65,5.3,5.9,88.8,0.0,3.9,7.1
B2240E407A,2024-08-01,0.25,0.083,0.583,12.89,7.49,5.9,4.4,89.7,0.0,4.1,7.2
B2240E407A,2024-09-01,0.25,0.083,0.583,12.72,6.98,6.6,5.3,88.1,0.0,4.2,7.3
B2240E407A,2024-10-01,0.25,0.083,0.583,12.59,7.04,4.9,6.2,88.9,0.0,4.4,7.5
B2240E407A,2024-11-01,0.25,0.083,0.583,12.67,7.22,4.004004004004004,4.004004004004004,91.991991991992,0.0,4.3,7.5
B2240E407A,2024-12-01,0.083,0.083,0.583,12.56,8.3,6.0,4.1,89.9,0.0,1.3,7.7
B2319196A9,2023-11-01,0.75,0.417,0.917,17.89,6.84,44.1,8.6,47.3,0.0,21.8,27.8
B2319196A9,2023-12-01,0.417,0.083,0.75,24.70366886171213,75.29633113828787,37.6,10.3,52.1,0.5,21.8,27.8
B2319196A9,2024-01-01,0.417,0.083,0.917,28.91,41.45,39.2,10.1,50.7,2.8,21.8,27.8
B2319196A9,2024-02-01,0.417,0.083,0.917,31.83,26.49,43.7,8.2,48.1,1.6,21.8,27.8
B2319196A9,2024-03-01,0.417,0.083,0.917,31.94,22.71,39.6,8.6,51.8,2.8,21.8,27.8
B2319196A9,2024-04-01,0.25,0.083,0.917,32.07,21.55,40.3,6.8,52.9,2.5,21.8,27.8
B2319196A9,2024-05-01,0.25,0.083,0.917,34.06,16.94,41.84184184184184,8.608608608608607,49.549549549549546,4.7,21.8,27.8
B2319196A9,2024-06-01,0.25,0.083,0.917,35.16,15.99,38.83883883883883,7.107107107107106,54.05405405405405,2.0,21.8,27.8
B2319196A9,2024-07-01,0.25,0.083,0.917,35.06,11.87,41.34134134134134,7.307307307307307,51.35135135135135,0.5,21.8,27.8
B2319196A9,2024-08-01,0.25,0.083,0.917,36.18,11.3,41.6,8.3,50.1,2.2,21.8,27.8
B2319196A9,2024-09-01,0.25,0.083,0.917,36.74,9.52,39.2,6.7,54.1,0.7,21.8,27.8
B2319196A9,2024-10-01,0.417,0.083,0.917,36.74,7.69,43.0,7.1,49.9,0.3,21.8,27.8
B2319196A9,2024-11-01,0.417,0.083,0.917,36.76,5.69,42.2,7.8,50.0,0.1,21.8,27.8
B2319196A9,2024-12-01,0.417,0.083,0.917,37.5,5.01,39.0,7.3,53.7,0.0,21.8,27.8
B2781768EE,2023-01-01,0.583,0.25,0.75,43.88,4.12,6.9,41.6,51.5,0.0,16.1,23.3
B2781768EE,2023-02-01,0.583,0.25,0.75,44.46,4.88,12.4,37.1,50.5,0.0,16.4,24.1
B2781768EE,2023-03-01,0.417,0.25,0.75,42.24,8.95,12.9,35.3,51.8,0.0,16.7,24.4
B2781768EE,2023-04-01,0.583,0.25,0.75,43.48,6.14,9.8,36.6,53.6,0.0,17.6,25.1
B2781768EE,2023-05-01,0.583,0.25,0.75,42.69,6.1,16.0,36.0,48.0,0.0,18.4,25.8
B2781768EE,2023-06-01,0.583,0.25,0.75,42.43,5.3,13.013013013013012,39.13913913913914,47.84784784784784,0.0,19.3,26.4
B2781768EE,2023-07-01,0.583,0.25,0.75,41.38,6.27,16.2,33.3,50.5,0.0,20.1,26.8
B2781768EE,2023-08-01,0.583,0.25,0.75,41.52,5.78,16.683316683316683,34.26573426573427,49.05094905094906,0.0,20.5,26.8
B2781768EE,2023-09-01,0.583,0.25,0.75,41.22,5.07,10.4,43.8,45.8,0.0,21.5,27.4
B2781768EE,2023-10-01,0.583,0.25,0.75,40.88,5.73,12.5,44.2,43.3,0.0,23.0,28.3
B2781768EE,2023-11-01,0.583,0.25,0.75,42.48,4.36,12.2,41.1,46.7,0.0,23.4,29.2
B2781768EE,2023-12-01,0.583,0.25,0.75,41.55,4.81,14.3,40.5,45.2,0.0,25.3,30.3
B2781768EE,2024-01-01,0.583,0.25,0.75,41.84,4.45,15.084915084915083,45.15484515484516,39.76023976023976,0.0,26.4,31.1
B2781768EE,2024-02-01,0.583,0.25,0.75,42.12,5.3,13.6,49.4,37.0,0.0,27.5,31.8
B2781768EE,2024-03-01,0.583,0.25,0.75,41.72,6.69,9.70970970970971,50.45045045045045,39.83983983983984,0.0,29.4,33.0
B2781768EE,2024-04-01,0.583,0.25,0.75,41.57,6.71,15.1,45.3,39.6,0.0,29.8,33.1
B2781768EE,2024-05-01,0.583,0.25,0.75,42.15,9.78,7.1,44.2,48.7,0.0,29.4,32.5
B2781768EE,2024-06-01,0.583,0.25,0.75,42.59,8.04,9.6,46.1,44.3,0.0,29.2,32.6
B2781768EE,2024-07-01,0.583,0.25,0.75,44.48,7.93,12.5,40.0,47.5,0.0,28.8,32.1
B2781768EE,2024-08-01,0.583,0.25,0.75,45.47,6.88,6.7,47.9,45.4,0.0,28.6,32.1
B2781768EE,2024-09-01,0.583,0.25,0.75,45.2,6.97,8.69130869130869,45.15484515484516,46.15384615384615,0.0,28.5,31.7
B2781768EE,2024-10-01,0.583,0.25,0.75,46.17,6.75,11.88811188811189,44.05594405594406,44.05594405594406,0.0,27.9,31.6
B2781768EE,2024-11-01,0.583,0.25,0.75,45.18,6.33,11.8,51.8,36.4,0.0,27.9,31.1
B2781768EE,2024-12-01,0.583,0.25,0.75,45.39,4.76,11.0,53.8,35.2,0.0,23.2,30.9
B4C8D0B6AD,2023-01-01,0.417,0.25,0.583,12.49,7.34,8.7,6.0,85.3,0.0,9.5,13.6
B4C8D0B6AD,2023-02-01,0.417,0.25,0.583,11.89,7.95,6.2,8.4,85.4,0.0,9.3,13.6
B4C8D0B6AD,2023-03-01,0.417,0.25,0.583,11.3,7.21,8.0,11.2,80.8,0.0,9.2,13.4
B4C8D0B6AD,2023-04-01,0.417,0.25,0.583,11.15,7.17,4.5,9.5,86.0,0.0,9.0,13.5
B4C8D0B6AD,2023-05-01,0.25,0.25,0.583,10.76,7.56,9.2,8.0,82.8,1.9,8.8,13.4
B4C8D0B6AD,2023-06-01,0.417,0.25,0.583,10.94,5.78,6.893106893106893,8.49150849150849,84.61538461538461,1.3,9.1,13.8
B4C8D0B6AD,2023-07-01,0.417,0.25,0.583,11.02,6.44,10.3,8.7,81.0,2.6,9.6,14.4
B4C8D0B6AD,2023-08-01,0.417,0.25,0.583,10.76,5.52,16.2,7.4,76.4,1.3,10.2,14.9
B4C8D0B6AD,2023-09-01,0.417,0.25,0.583,10.55,5.79,11.78821178821179,4.595404595404595,83.61638361638363,2.5,10.8,15.6
B4C8D0B6AD,2023-10-01,0.417,0.417,0.583,10.95,4.8,14.5,7.2,78.3,0.3,11.6,16.5
B4C8D0B6AD,2023-11-01,0.417,0.417,0.583,10.96,4.53,10.71071071071071,7.107107107107108,82.18218218218219,2.4,12.8,17.1
B4C8D0B6AD,2023-12-01,0.417,0.417,0.583,10.94,5.93,10.289710289710287,7.392607392607392,82.31768231768231,1.4,13.5,17.6
B4C8D0B6AD,2024-01-01,0.417,0.25,0.583,10.9,6.49,11.6,5.4,83.0,1.2,14.0,18.0
B4C8D0B6AD,2024-02-01,0.417,0.25,0.583,11.38,6.17,11.6,6.5,81.9,3.1,14.5,18.6
B4C8D0B6AD,2024-03-01,0.417,0.25,0.583,11.17,6.61,13.3,6.7,80.0,6.8,15.1,18.9
B4C8D0B6AD,2024-04-01,0.417,0.25,0.583,11.67,6.8,11.6,7.2,81.2,3.9,15.6,19.3
B4C8D0B6AD,2024-05-01,0.417,0.25,0.583,12.04,8.6,12.7,11.5,75.8,3.2,16.3,19.6
B4C8D0B6AD,2024-06-01,0.417,0.25,0.583,12.48,7.6,14.9,8.1,77.0,1.4,16.6,19.9
B4C8D0B6AD,2024-07-01,0.417,0.25,0.583,13.41,7.3,15.1,7.9,77.0,0.6,16.9,20.3
B4C8D0B6AD,2024-08-01,0.417,0.417,0.583,13.23,6.61,15.1,7.6,77.3,3.3,17.2,20.6
B4C8D0B6AD,2024-09-01,0.417,0.417,0.583,13.04,7.3,14.985014985014985,7.892107892107893,77.12287712287713,4.8,17.4,20.6
B4C8D0B6AD,2024-10-01,0.583,0.417,0.583,13.75,4.8,14.3,8.3,77.4,2.2,18.0,21.3
B4C8D0B6AD,2024-11-01,0.417,0.417,0.583,13.97,5.35,17.2,2.2,80.6,0.0,18.4,21.7
B4C8D0B6AD,2024-12-01,0.417,0.417,0.583,14.34,6.0,18.9,9.4,71.7,6.4,10.8,21.7
B5AFB737F5,2023-01-01,0.417,0.25,0.75,15.13,8.99,20.5,7.0,72.5,0.0,14.6,43.8
B5AFB737F5,2023-02-01,0.417,0.083,0.75,15.17,9.14,27.0,7.6,65.4,0.0,13.7,42.8
B5AFB737F5,2023-03-01,0.417,0.083,0.75,15.23,9.59,21.92192192192192,9.00900900900901,69.06906906906907,0.0,13.3,43.3
B5AFB737F5,2023-04-01,0.417,0.083,0.75,15.38,9.17,20.47952047952048,6.493506493506494,73.02697302697302,0.0,12.8,43.0
B5AFB737F5,2023-05-01,0.417,0.25,0.75,15.54,8.11,24.375624375624376,8.391608391608392,67.23276723276723,0.0,12.7,42.9
B5AFB737F5,2023-06-01,0.417,0.25,0.75,15.78,7.51,24.8,7.0,68.2,0.0,12.7,43.4
B5AFB737F5,2023-07-01,0.417,0.25,0.75,15.46,7.08,22.3,8.0,69.7,0.0,12.7,43.4
B5AFB737F5,2023-08-01,0.417,0.25,0.75,15.79,8.41,24.524524524524523,5.905905905905906,69.56956956956957,0.0,12.6,42.9
B5AFB737F5,2023-09-01,0.417,0.25,0.75,15.28,7.8,18.5,6.6,74.9,0.0,12.5,42.2
B5AFB737F5,2023-10-01,0.417,0.25,0.75,15.75,7.58,26.5,5.3,68.2,0.0,11.9,40.9
B5AFB737F5,2023-11-01,0.417,0.25,0.75,16.25,6.89,26.3,6.1,67.6,0.0,10.4,38.7
B5AFB737F5,2023-12-01,0.417,0.083,0.75,15.71,8.57,29.0,4.1,66.9,0.0,10.5,39.0
B5AFB737F5,2024-01-01,0.417,0.25,0.75,16.24,6.26,27.7,4.1,68.2,0.0,10.7,39.0
B5AFB737F5,2024-02-01,0.417,0.25,0.75,16.38,6.58,25.425425425425423,6.006006006006006,68.56856856856857,0.0,11.1,39.3
B5AFB737F5,2024-03-01,0.417,0.25,0.75,16.24,8.06,26.6,6.0,67.4,0.0,11.3,39.3
B5AFB737F5,2024-04-01,0.417,0.25,0.75,15.78,7.05,31.7,4.4,63.9,0.0,11.9,39.8
B5AFB737F5,2024-05-01,0.417,0.25,0.75,15.95,6.71,26.026026026026024,6.506506506506506,67.46746746746747,0.0,12.0,39.6
B5AFB737F5,2024-06-01,0.417,0.25,0.75,15.81,8.0,24.8,7.8,67.4,0.0,12.1,39.8
B5AFB737F5,2024-07-01,0.417,0.25,0.75,15.78,7.07,18.8,5.2,76.0,0.0,12.1,39.3
B5AFB737F5,2024-08-01,0.417,0.25,0.75,16.0,6.88,23.2,8.2,68.6,0.0,12.4,39.7
B5AFB737F5,2024-09-01,0.417,0.25,0.75,16.46,6.9,28.7,4.6,66.7,0.0,12.9,39.4
B5AFB737F5,2024-10-01,0.417,0.25,0.75,16.55,6.73,23.9,4.7,71.4,0.0,13.2,39.4
B5AFB737F5,2024-11-01,0.417,0.25,0.75,16.91,6.89,21.3,2.8,75.9,0.0,13.7,39.5
B5AFB737F5,2024-12-01,0.417,0.25,0.75,17.18,7.36,26.2,7.6,66.2,0.0,11.9,40.2
B5E96D7BB4,2023-02-01,0.917,0.917,0.917,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,0.0,90.511,81.8
B5E96D7BB4,2023-03-01,0.417,0.083,0.75,26.67,7.28,31.1,7.9,61.0,0.0,67.4,74.7
B5E96D7BB4,2023-04-01,0.417,0.25,0.75,29.77,33.42,22.0,7.9,70.1,0.0,56.7,70.8
B5E96D7BB4,2023-05-01,0.417,0.25,0.75,32.82,26.91,25.9,8.6,65.5,0.0,49.1,66.9
B5E96D7BB4,2023-06-01,0.417,0.25,0.75,33.28,17.74,33.9,12.1,54.0,0.0,44.1,65.5
B5E96D7BB4,2023-07-01,0.583,0.25,0.75,33.57,9.0,40.4,6.7,52.9,15.3,41.4,64.0
B5E96D7BB4,2023-08-01,0.583,0.417,0.75,34.46,8.62,44.44444444444444,11.11111111111111,44.44444444444444,11.6,39.0,61.8
B5E96D7BB4,2023-09-01,0.583,0.25,0.75,34.38,11.34,32.532532532532535,5.905905905905906,61.56156156156156,4.2,36.2,59.7
B5E96D7BB4,2023-10-01,0.583,0.25,0.75,35.16,8.76,30.6,6.9,62.5,3.8,33.3,57.7
B5E96D7BB4,2023-11-01,0.417,0.25,0.583,35.77,6.42,36.36363636363637,7.592407592407592,56.04395604395605,3.3,29.5,53.0
B5E96D7BB4,2023-12-01,0.583,0.25,0.75,36.69,4.8,47.9,6.8,45.3,4.2,27.7,51.9
B5E96D7BB4,2024-01-01,0.583,0.417,0.75,36.65,2.83,46.4,15.9,37.7,11.5,26.7,51.0
B5E96D7BB4,2024-02-01,0.583,0.417,0.75,36.73,3.87,31.4,17.4,51.2,6.0,25.7,49.2
B5E96D7BB4,2024-03-01,0.417,0.25,0.75,35.77,9.61,33.33333333333333,8.308308308308309,58.358358358358366,9.5,26.5,49.1
B5E96D7BB4,2024-04-01,0.417,0.25,0.75,37.17,9.16,28.3,6.3,65.4,3.8,26.1,48.4
B5E96D7BB4,2024-05-01,0.417,0.25,0.75,35.53,7.7,30.630630630630627,4.004004004004004,65.36536536536536,8.4,26.1,48.0
B5E96D7BB4,2024-06-01,0.417,0.25,0.75,37.5,6.92,43.2,6.2,50.6,3.7,25.0,46.5
B5E96D7BB4,2024-07-01,0.583,0.417,0.75,37.55,4.02,57.1,6.6,36.3,6.2,25.1,46.1
B5E96D7BB4,2024-08-01,0.583,0.417,0.75,37.97,2.54,53.8,9.0,37.2,6.9,25.2,45.5
B5E96D7BB4,2024-09-01,0.583,0.25,0.75,37.02,6.83,41.2,2.3,56.5,8.7,25.2,45.5
