ENCODED_MCT,snapshot_date,TRADE_AREA,is_chain,has_delivery,MCT_OPE_MONTHS,MCT_OPE_MONTHS_QUANTILE,MCT_OPE_MONTHS_NORMALIZED,MCT_OPE_MS_GRADE,RC_UNIT_PRICE_RATIO,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_AV_NP_AT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,DLV_SAA_RAT,DLV_SAA_RAT_LOG,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,INDUSTRY_SALES_RATIO_NORM,INDUSTRY_STORES_RATIO_NORM,LOYALTY_SCORE,LOYALTY_SCORE_DELTA,AGE30_GENDER_DIFF,cluster
0AD9FBF8D6,2025-10-04,금남시장,0,1,76,4,0.2491694352159468,0.417,1,0.417,0.25,0.583,18.4,24.3,18.0,8.9,7.6,2.151762203,2.5284,11.8895,10.2039,3.1304,2.3478,5.8716,27.6105,23.6961,7.2696,5.4522,46.44,4.81,71.02897102897103,5.294705294705295,23.67632367632368,69.16745604509855,64.93253702377378,41.63,41.63,-15.721,3
BDC0AED34F,2025-10-04,미분류,0,1,21,2,0.0664451827242525,0.583,1,0.583,0.25,0.75,21.8,27.8,17.1,8.6,1.2,0.78845736,15.552,31.616,11.264,4.48,1.088,8.748,17.784,6.336,2.52,0.612,49.39,3.32,9.7,49.6,40.7,49.99249127833099,50.00346556384723,46.07,46.07,13.832,0
00FDB35E9C,2025-10-04,미분류,0,1,71,4,0.2325581395348837,0.417,4,0.583,0.417,0.75,21.8,27.8,17.1,8.6,38.6,3.678829118,18.0609,16.2085,3.5785,3.3680000000000003,0.8841,24.8391,22.2915,4.9215,4.632,1.2159,34.19,6.51,62.5,10.9,26.6,49.99249127833099,50.00346556384723,27.68,27.68,-6.083,1
2485494277,2025-10-04,금남시장,0,0,48,3,0.1561461794019933,0.583,1,0.583,0.417,0.583,32.8,36.1,18.0,8.9,0.0,0.0,3.7521000000000018,18.116200000000006,10.157200000000003,4.358500000000001,1.5160000000000005,6.147900000000002,29.68380000000001,16.642800000000005,7.141500000000002,2.484000000000001,26.73,4.21,62.5,5.0,32.5,27.47152461705519,24.214472194626065,22.52,22.52,-11.5676,3
05EE42C739,2025-10-04,뚝섬,0,0,42,3,0.1362126245847176,0.583,4,0.25,0.083,0.583,4.3,14.5,18.0,9.0,0.0,0.0,9.6866,17.278799999999993,6.470199999999998,2.767599999999999,1.1968,16.213399999999993,28.921199999999992,10.829799999999995,4.632399999999999,2.0032,26.5,7.44,11.4,16.9,71.7,91.31471940484715,85.63870341704596,19.06,19.06,-11.6424,0
D5FAEB61B0,2025-10-04,미분류,0,0,3,1,0.0066445182724252,0.917,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,5.0512,10.3488,8.4084,5.8828,1.1088,11.3488,23.2512,18.8916,13.217200000000002,2.4912,27.23,20.3,56.656656656656665,7.5075075075075075,35.83583583583584,49.99249127833099,50.00346556384723,6.93,6.93,-12.9024,2
1DDB44FF35,2025-10-04,미분류,0,0,41,3,0.132890365448505,0.583,1,0.583,0.417,0.583,21.8,27.8,17.1,8.6,0.0,0.0,13.1164,21.4896,8.1312,4.0172,1.6456,13.9836,22.9104,8.6688,4.2828,1.7544,18.31,4.08,12.5,22.2,65.3,49.99249127833099,50.00346556384723,14.23,14.23,-1.4208,0
1AE0F9961C,2025-10-04,미분류,1,1,34,3,0.1096345514950166,0.583,2,0.417,0.083,0.917,21.8,27.8,17.1,8.6,9.0,2.302585093,11.5102,17.240600000000004,11.164400000000002,6.8172000000000015,2.6676000000000006,11.7898,17.6594,11.435600000000004,6.982800000000002,2.7324000000000006,40.48,5.03,34.13413413413413,5.305305305305305,60.56056056056056,49.99249127833099,50.00346556384723,35.45,35.45,-0.4188,3
5B5AE038F6,2025-10-04,미분류,0,0,42,3,0.1362126245847176,0.583,1,0.417,0.25,0.75,21.8,27.8,17.1,8.6,0.0,0.0,2.9106,11.7612,9.9198,3.6828,1.4256,6.889399999999999,27.8388,23.4802,8.7172,3.3744000000000005,45.9,4.34,55.45545545545545,7.607607607607607,36.93693693693693,49.99249127833099,50.00346556384723,41.56,41.56,-16.0776,3
FCBDB3C308,2025-10-04,미분류,0,0,3,1,0.0066445182724252,0.917,4,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,12.071928071928072,6.8301698301698295,9.742257742257744,14.613386613386616,9.742257742257744,10.705294705294708,6.056943056943057,8.639360639360639,12.95904095904096,8.639360639360639,20.41,27.76,44.95504495504496,3.796203796203796,51.24875124875125,49.99249127833099,50.00346556384723,-7.35,-7.350000000000001,0.774,2
16F5C2A5B3,2025-10-04,성수,1,0,172,6,0.5681063122923588,0.25,5,0.25,0.083,0.75,5.0,15.8,18.0,7.8,0.0,0.0,13.8,17.0775,9.3725,9.7175,7.532500000000001,10.2,12.6225,6.9275,7.1825,5.5675,21.77,7.68,16.2,20.0,63.8,88.81315990111591,89.15162997019615,14.09,14.09,4.455,3
AF202842B3,2025-10-04,행당,0,0,82,4,0.2691029900332226,0.417,1,0.75,0.583,0.75,58.3,53.1,18.0,8.5,0.0,0.0,0.9504,4.576,10.6656,11.4048,7.6032,1.7496,8.424,19.6344,20.9952,13.9968,30.9,4.86,63.66366366366367,3.003003003003004,33.33333333333333,14.270036734976784,21.57948848277615,26.04,26.04,-3.848,3
003AC99735,2025-10-04,답십리,1,1,62,4,0.2026578073089701,0.417,2,0.417,0.083,0.917,3.2,9.7,18.0,7.7,2.1,1.131402111,14.220000000000002,17.400000000000002,11.340000000000002,12.240000000000002,4.800000000000001,9.480000000000002,11.6,7.56,8.160000000000002,3.2000000000000006,36.99,4.7,37.13713713713714,9.80980980980981,53.05305305305305,86.82970219254673,96.24737194741584,32.29,32.29,5.8,3
3AE8B97E90,2025-10-04,뚝섬,0,0,51,3,0.1661129568106312,0.583,1,0.417,0.25,0.583,3.3,13.1,18.0,9.0,0.0,0.0,15.198101898101898,11.132367632367632,2.678221778221778,2.4846153846153847,0.8066933066933066,31.85484515484516,23.333166833166835,5.613486513486514,5.207692307692309,1.690809190809191,10.6,5.58,12.5,10.5,77.0,84.64350899891411,76.52889125060648,5.02,5.02,-12.213,0
ED968D5FD1,2025-10-04,미분류,1,0,110,5,0.362126245847176,0.25,5,0.25,0.083,0.75,21.8,27.8,17.1,8.6,0.0,0.0,12.774599999999998,11.843999999999998,7.656299999999999,6.556499999999998,3.4685999999999995,17.425399999999996,16.155999999999995,10.443699999999998,8.943499999999998,4.7314,29.14,7.92,52.44755244755245,6.493506493506494,41.05894105894106,49.99249127833099,50.00346556384723,21.22,21.22,-4.312,3
D731C6D372,2025-10-04,행당,1,0,112,5,0.3687707641196013,0.25,1,0.583,0.25,0.75,21.8,28.4,18.0,8.5,0.0,0.0,3.9284,11.7425,15.0731,7.9849,3.9711,5.2716,15.7575,20.2269,10.7151,5.3289,40.4,5.43,62.0,3.3,34.7,36.51837904026985,70.57794053092438,34.97,34.97,-4.015,3
26ACE594E8,2025-10-04,한양대,0,0,37,3,0.1196013289036544,0.583,6,0.583,0.25,0.75,23.7,52.3,18.0,11.3,0.0,0.0,17.438961038961036,10.91798201798202,4.397002997002996,3.912587412587413,0.6334665334665335,29.31428571428572,18.352747252747253,7.391208791208792,6.5769230769230775,1.064835164835165,30.69,8.03,27.57242757242758,19.68031968031968,52.74725274725275,63.52089734999884,66.61737864750596,22.66,22.660000000000004,-7.4422,0
6B31815A9D,2025-10-04,뚝섬,0,0,115,5,0.3787375415282392,0.25,2,0.917,0.917,0.917,32.5,38.8,18.0,9.0,0.0,0.0,11.046600000000002,22.287000000000003,14.1474,10.594400000000002,6.524600000000001,6.053400000000001,12.213,7.752600000000001,5.805600000000001,3.575400000000001,24.83,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,24.83,17.549999999999997,10.074,3
0CCC996EB3,2025-10-04,미분류,0,1,4,1,0.0099667774086378,0.917,2,0.417,0.083,0.75,21.8,27.8,17.1,8.6,5.2,1.824549292,2.508,11.517,10.857,5.181,2.937,5.092,23.383,22.043,10.519,5.963,47.14,9.12,63.0,5.3,31.7,49.99249127833099,50.00346556384723,38.02,38.02,-11.866,3
08A8D396B4,2025-10-04,성수,0,1,20,2,0.0631229235880398,0.75,1,0.583,0.25,0.75,14.4,24.7,18.0,7.8,45.5,3.839452313,14.144144144144146,19.141741741741743,8.109309309309312,4.243243243243244,1.4615615615615618,15.88588588588589,21.4988988988989,9.107907907907911,4.765765765765767,1.641541541541542,38.16,4.17,25.0,21.4,53.6,36.689924450708126,73.75412979691795,33.99,33.989999999999995,-2.3548,1
8B0A9AC171,2025-10-04,답십리,1,0,4,1,0.0099667774086378,0.917,5,0.417,0.25,0.75,42.4,43.9,18.0,7.7,0.0,0.0,3.854,7.519999999999999,6.439,13.63,15.557000000000002,4.346,8.48,7.261000000000001,15.37,17.543,31.93,20.08,19.0,17.3,63.7,69.9911050527921,75.26453804033918,11.85,11.85,-0.96,3
C766BAD8FB,2025-10-04,왕십리,1,1,43,3,0.1395348837209302,0.583,2,0.417,0.083,0.75,11.8,27.7,18.0,9.4,11.0,2.48490665,12.25824175824176,10.36863136863137,11.434565434565434,10.271728271728271,4.166833166833167,13.016483516483518,11.009990009990013,12.141858141858144,10.907092907092906,4.4245754245754245,38.22,5.73,66.3,5.7,28.0,69.84959452902987,81.53374303999261,32.49,32.489999999999995,-0.642,3
5E5092A910,2025-10-04,미분류,0,1,25,2,0.0797342192691029,0.583,1,0.75,0.75,0.583,21.8,27.8,17.1,8.6,21.9,3.131136911,9.2055,8.607,5.928,4.161,0.5985,23.0945,21.593,14.872,10.439,1.5015,11.65,9.71,16.82278006744099,8.242787560884226,74.93443237167479,49.99249127833099,50.00346556384723,1.94,1.9399999999999995,-12.986,0
4CE9DA1D26,2025-10-04,왕십리,0,1,7,1,0.0199335548172757,0.75,5,0.417,0.083,0.75,15.8,32.4,18.0,9.4,74.7,4.32677816,16.0686,15.0258,6.5886,6.0198,3.6972,17.8314,16.6742,7.3114,6.6802,4.1028,28.25,7.14,39.36063936063936,8.291708291708293,52.34765234765235,72.71677101864474,82.36490076935517,21.11,21.11,-1.6484,1
4261C5A667,2025-10-04,미분류,0,0,83,5,0.2724252491694352,0.417,6,0.583,0.583,0.583,21.8,27.8,17.1,8.6,0.0,0.0,5.093106893106892,18.147852147852145,12.059540459540456,13.288911088911084,10.010589410589407,3.598201798201797,12.82117882117882,8.519880119880117,9.388411588411588,7.072327672327671,22.97,7.89,28.9,7.9,63.2,49.99249127833099,50.00346556384723,15.08,15.079999999999998,5.332,3
E427B5E29F,2025-10-04,왕십리,0,0,45,3,0.1461794019933555,0.583,3,0.25,0.25,0.583,4.2,18.2,18.0,9.4,0.0,0.0,12.5852,8.8768,3.0076,3.2703999999999995,1.46,30.514800000000005,21.5232,7.292400000000001,7.929599999999999,3.54,11.39,7.65,24.42442442442442,6.006006006006006,69.56956956956957,88.91712681653306,76.52889125060648,3.74,3.74,-12.6464,0
DD5C3290AF,2025-10-04,미분류,1,1,122,5,0.4019933554817276,0.25,3,0.417,0.25,0.75,21.8,27.8,17.1,8.6,7.0,2.079441542,9.14834834834835,12.242642642642643,7.8030030030030035,9.05865865865866,6.547347347347348,11.272072072072072,15.084684684684683,9.614414414414414,11.161561561561562,8.067267267267269,29.69,6.71,46.74674674674675,7.907907907907907,45.345345345345336,49.99249127833099,50.00346556384723,22.98,22.98,-2.8392,3
655851E372,2025-10-04,미분류,0,0,68,4,0.2225913621262458,0.417,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,16.995495495495497,15.685185185185183,2.543543543543544,2.8903903903903907,0.3853853853853854,27.148648648648653,25.05555555555556,4.063063063063064,4.617117117117117,0.6156156156156157,16.96,9.25,5.194805194805195,5.194805194805195,89.6103896103896,49.99249127833099,50.00346556384723,7.71,7.710000000000001,-9.361,0
71C48EDE85,2025-10-04,미분류,0,0,15,2,0.0465116279069767,0.75,6,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,9.1045,29.468,16.68,11.954,2.2935,3.9955,12.932,7.32,5.246,1.0065,52.04,4.59,14.3,60.3,25.4,49.99249127833099,50.00346556384723,47.45,47.45,16.536,3
E71673016B,2025-10-04,왕십리,0,1,34,3,0.1096345514950166,0.583,4,0.417,0.25,0.75,10.7,26.1,18.0,9.4,17.0,2.890371758,11.0856,11.4204,7.9608,5.0592,1.6739999999999997,18.7144,19.2796,13.439199999999998,8.5408,2.826,17.47,6.34,36.3,6.5,57.2,71.25430307511033,70.20077166555,11.13,11.13,-7.8592,0
1CC86C2EB2,2025-10-04,성수,0,1,48,3,0.1561461794019933,0.583,2,0.583,0.25,0.75,13.6,24.0,18.0,7.8,2.1,1.131402111,10.7748,20.6298,8.4534,2.9346,1.0074,13.8252,26.4702,10.8466,3.7654,1.2926,39.85,5.21,16.7,40.8,42.5,68.32590162419424,76.13786012984313,34.64,34.64,-5.8404,0
21373CB273,2025-10-04,뚝섬,0,0,157,6,0.5182724252491694,0.25,5,0.583,0.583,0.417,18.1,29.1,18.0,9.0,0.0,0.0,8.3625,23.415,15.7884,12.042,7.2921,4.1375,11.585,7.8116,5.958,3.6079,21.95,5.63,32.5,27.5,40.0,65.598502876418,22.493242150497885,16.32,16.32,11.83,3
9.97E+102,2025-10-04,미분류,0,1,28,2,0.0897009966777408,0.583,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,10.5,2.442347035,11.67,16.4158,5.446,3.112,2.2562,18.33,25.784199999999995,8.554,4.888,3.5438,30.33,7.58,32.7,7.7,59.6,49.99249127833099,50.00346556384723,22.75,22.75,-9.3684,0
FCAF2BC53E,2025-10-04,한양대,1,1,114,5,0.3754152823920266,0.25,1,0.417,0.083,0.75,4.8,27.6,18.0,11.3,17.6,2.923161581,28.6528,7.937599999999999,4.791599999999999,5.469199999999999,1.5487999999999995,30.5472,8.462399999999999,5.108399999999999,5.830799999999999,1.6511999999999998,31.14,5.26,41.64164164164164,5.905905905905906,52.45245245245245,81.31252454774392,93.10468313194556,25.88,25.880000000000003,-0.5248,0
D3E9FFD90F,2025-10-04,미분류,0,0,118,5,0.388704318936877,0.25,1,0.75,0.75,0.75,21.8,27.8,17.1,8.6,0.0,0.0,15.5496,2.6136,2.0592,5.6232,0.5544,43.3504,7.2864,5.7408,15.676799999999998,1.5456,29.2,4.42,12.5,25.0,62.5,49.99249127833099,50.00346556384723,24.78,24.78,-4.6728,0
133FADDC35,2025-10-04,왕십리,1,1,60,4,0.1960132890365448,0.417,2,0.25,0.083,0.75,1.0,8.8,18.0,9.4,21.5,3.113515309,10.377777777777778,10.144044044044044,10.19079079079079,9.816816816816816,6.17057057057057,11.844444444444443,11.577677677677675,11.63103103103103,11.204204204204204,7.042642642642642,37.53,5.61,60.2,8.0,31.8,95.85749601460158,98.93491671094888,31.92,31.92,-1.4322,3
A7BC78E695,2025-10-04,뚝섬,0,0,17,2,0.0531561461794019,0.75,1,0.75,0.75,0.75,33.5,39.2,18.0,9.0,0.0,0.0,16.5288,13.4636,4.7724,3.1428,0.8924,26.0712,21.2364,7.5276,4.9572,1.4076,8.36,0.64,33.33333333333333,22.22222222222222,44.44444444444444,9.235150058914586,9.489869001686571,7.72,7.72,-7.7728,0
7F5F0D0F33,2025-10-04,성수,1,1,7,1,0.0199335548172757,0.75,1,0.583,0.083,0.75,21.9,30.0,18.0,7.8,2.2,1.16315081,16.336363636363636,19.507892107892108,12.327072927072926,6.941458541458542,4.787212787212787,10.936363636363636,13.05954045954046,8.252347652347652,4.646953046953048,3.204795204795205,41.94,7.51,12.312312312312311,33.13313313313313,54.55455455455455,68.58581891273711,81.45807822932791,34.43,34.43,6.4548,0
C6A7D1B09B,2025-10-04,왕십리,0,0,210,6,0.6943521594684385,0.083,1,0.75,0.583,0.75,61.4,61.9,18.0,9.4,0.0,0.0,3.820620620620621,5.032932932932933,3.085885885885886,12.674174174174174,12.086386386386389,6.589789789789791,8.680780780780783,5.322522522522523,21.86036036036036,20.84654654654655,24.35,6.22,30.0,55.0,15.0,13.1910911905367,14.722292817041332,18.13,18.130000000000003,-3.6442,3
E1FDBF2D4D,2025-10-04,한양대,0,1,23,2,0.0730897009966777,0.583,2,0.417,0.25,0.583,8.8,36.3,18.0,11.3,1.9,1.064710737,22.134,6.799999999999999,1.6999999999999995,2.72,0.6459999999999999,42.966,13.199999999999998,3.2999999999999994,5.279999999999999,1.254,21.44,6.84,31.2,5.9,62.9,77.96478987131206,71.75392186308713,14.6,14.6,-6.4,0
225DC4C12C,2025-10-04,성수,0,0,54,4,0.1760797342192691,0.417,2,0.917,0.917,0.917,77.7,59.8,18.0,7.8,0.0,0.0,9.247552447552447,16.467132867132868,10.82937062937063,2.027972027972028,2.027972027972028,13.529670329670331,24.09230769230769,15.843956043956045,2.967032967032967,2.967032967032967,25.84,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,25.84,18.56,-7.6328,3
428FFBD76A,2025-10-04,미분류,0,0,22,2,0.0697674418604651,0.583,2,0.417,0.083,0.75,21.8,27.8,17.1,8.6,0.0,0.0,8.3512,18.876,14.1284,12.584,3.2604,6.2488,14.124,10.5716,9.416,2.4396,49.95,4.17,11.48851148851149,41.95804195804196,46.55344655344656,49.99249127833099,50.00346556384723,45.78,45.78,4.752,3
9DBBC0BC17,2025-10-04,금남시장,0,0,72,4,0.2358803986710963,0.417,1,0.583,0.417,0.75,39.2,41.1,18.0,8.9,0.0,0.0,2.1286,9.7622,16.0746,4.8077,3.9269,3.6714,16.8378,27.7254,8.2923,6.7731,50.61,8.28,62.17891939769707,11.426040744021256,26.395039858281667,25.220640898274148,30.1353880276321,42.33,42.33,-7.0756,3
9F7E6E0B21,2025-10-04,미분류,0,1,7,1,0.0199335548172757,0.75,1,0.75,0.583,0.583,21.8,27.8,17.1,8.6,71.2,4.279440046,11.538461538461538,13.048951048951048,10.867132867132865,5.454545454545454,1.0909090909090908,15.934065934065933,18.01998001998001,15.006993006993005,7.532467532467532,1.5064935064935063,38.16,5.92,28.6,14.3,57.1,49.99249127833099,50.00346556384723,32.24,32.239999999999995,-4.976,1
70F032FFD5,2025-10-04,방배역,0,1,26,2,0.0830564784053156,0.583,1,0.917,0.75,0.75,70.5,65.9,18.0,7.9,93.0,4.543294782,4.1450549450549445,5.767032967032967,2.8835164835164835,2.3428571428571425,1.2615384615384613,21.12967032967033,29.3978021978022,14.698901098901096,11.942857142857145,6.43076923076923,31.43,1.43,20.042492917847028,9.135977337110484,70.8215297450425,6.036434627913962,6.834091906753229,30.0,30.0,-23.6544,1
7D48C168B3,2025-10-04,뚝섬,0,1,8,1,0.0232558139534883,0.75,5,0.25,0.25,0.583,7.8,19.4,18.0,9.0,4.1,1.62924054,12.314000000000002,8.410200000000001,2.5414000000000003,2.3056000000000005,0.6288000000000001,34.68600000000001,23.689800000000005,7.158600000000001,6.494400000000001,1.7712,15.38,11.11,10.81081081081081,13.313313313313312,75.87587587587586,90.23404107848349,79.04951135549754,4.27,4.270000000000001,-15.2796,0
5BC9440DAF,2025-10-04,뚝섬,0,0,85,5,0.2790697674418604,0.417,3,0.25,0.25,0.583,16.4,27.9,18.0,9.0,0.0,0.0,14.664200000000005,8.785600000000002,4.1344,3.682200000000001,1.0336,30.73580000000001,18.414400000000004,8.665600000000001,7.717800000000001,2.1664000000000003,7.63,24.0,9.5,5.4,85.1,93.22366749070072,79.8385047247187,-16.37,-16.37,-9.6288,2
036B3FD49B,2025-10-04,성수,1,0,29,2,0.0930232558139534,0.583,2,0.917,0.75,0.583,52.5,41.6,15.7,7.8,0.0,0.0,12.8412,19.2618,11.4318,6.9426000000000005,1.7226,11.7588,17.6382,10.4682,6.3574,1.5774,38.04,0.2,60.82725060827251,7.846715328467154,31.326034063260337,5.555876441096967,5.402236443869417,37.84,37.84,1.6236,3
0E614A7B1A,2025-10-04,미분류,0,1,27,2,0.0863787375415282,0.583,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,2.2,1.16315081,7.9648648648648654,18.03683683683684,8.302002002002002,5.5627627627627625,2.233533533533534,10.954054054054057,24.806006006006008,11.417717717717718,7.650450450450451,3.0717717717717723,35.98,5.71,34.5,10.3,55.2,49.99249127833099,50.00346556384723,30.27,30.27,-6.7624,0
1D9B20B1B9,2025-10-04,옥수,1,0,91,5,0.2990033222591362,0.417,4,0.083,0.083,0.583,1.2,6.5,18.0,7.4,0.0,0.0,6.202000000000001,11.961000000000002,10.587700000000002,7.4867,8.0626,7.798000000000001,15.039,13.312300000000002,9.4133,10.1374,25.28,7.93,44.6,2.6,52.8,97.63706305015826,94.15128341381144,17.35,17.35,-3.078,3
67BEA11D33,2025-10-04,성수,1,1,2,1,0.0033222591362126,0.917,2,0.417,0.083,0.75,26.7,33.1,18.0,7.8,2.7,1.30833282,16.693693693693696,19.530530530530537,9.819819819819822,6.21921921921922,2.236736736736737,13.936936936936938,16.30530530530531,8.198198198198197,5.192192192192193,1.8673673673673672,38.3,20.91,24.624624624624623,21.82182182182182,53.55355355355355,87.28080308666219,95.39484324099531,17.39,17.389999999999997,3.222,2
2143174547,2025-10-04,답십리,0,1,122,5,0.4019933554817276,0.25,1,0.75,0.583,0.75,57.1,53.9,18.0,7.7,75.7,4.339901708,8.358999999999998,29.9638,11.766899999999998,6.815799999999999,7.394499999999998,4.640999999999999,16.636199999999995,6.533099999999998,3.7841999999999993,4.105499999999999,26.58,7.59,23.5,11.8,64.7,12.796594505926114,19.09872236212832,18.99,18.99,13.3276,1
50FC72558D,2025-10-04,미분류,0,1,73,4,0.2392026578073089,0.417,1,0.583,0.417,0.583,21.8,27.8,17.1,8.6,0.8,0.587786665,8.920800000000002,14.716800000000005,10.836000000000002,9.4248,6.501600000000001,8.779200000000001,14.483200000000002,10.664,9.275200000000002,6.3984,34.08,6.56,49.4,19.3,31.3,49.99249127833099,50.00346556384723,27.52,27.52,0.2336,3
2F190FBDCA,2025-10-04,미분류,0,0,17,2,0.0531561461794019,0.75,4,0.417,0.417,0.417,21.8,27.8,17.1,8.6,0.0,0.0,7.520979020979021,11.423076923076922,6.702797202797202,4.720279720279719,1.1328671328671327,16.355144855144854,24.84065934065934,14.575924075924076,10.264735264735265,2.4635364635364634,46.93,4.65,15.2,45.7,39.1,49.99249127833099,50.00346556384723,42.28,42.28,-13.431,0
F2A06B9694,2025-10-04,신금호,1,0,128,5,0.4219269102990033,0.25,5,0.417,0.25,0.75,9.9,21.2,18.0,10.5,0.0,0.0,6.894,7.7749,7.6983,7.813200000000001,8.1196,11.106,12.5251,12.4017,12.5868,13.0804,34.53,6.63,58.5,5.7,35.8,78.9368805304623,78.42859783286741,27.9,27.9,-4.7502,3
E58F84D462,2025-10-04,뚝섬,1,0,86,5,0.2823920265780731,0.417,1,0.75,0.583,0.583,35.7,40.3,18.0,9.0,0.0,0.0,7.9422,11.4924,5.856,7.0638,4.2456,13.7578,19.9076,10.144,12.2362,7.3544,16.71,5.16,27.3,13.6,59.1,18.816278908578425,14.99491717302405,11.55,11.55,-8.4152,3
58B1DEEE5D,2025-10-04,답십리,0,1,19,2,0.0598006644518272,0.75,1,0.75,0.583,0.75,68.7,62.7,18.0,7.7,66.2,4.207673248,15.798999999999996,18.648,6.5268,8.443399999999999,2.3828,14.700999999999995,17.351999999999997,6.073199999999999,7.856599999999999,2.2172,27.54,4.19,20.0,9.90990990990991,70.09009009009009,10.264422521544256,13.375343668414851,23.35,23.35,1.296,1
029F2B4A59,2025-10-04,미분류,0,1,32,3,0.1029900332225913,0.583,6,0.583,0.417,0.75,21.8,27.8,17.1,8.6,3.2,1.435084525,9.477,17.4555,8.3025,4.3335,0.9315,13.923,25.644500000000004,12.1975,6.3665,1.3685,28.94,6.79,18.781218781218783,18.781218781218783,62.43756243756244,49.99249127833099,50.00346556384723,22.15,22.15,-8.189,0
8BFDD0339E,2025-10-04,옥수,0,0,12,1,0.0365448504983388,0.75,1,0.75,0.417,0.917,45.9,47.8,18.0,7.4,0.0,0.0,8.925025025025025,16.371671671671674,16.426426426426428,7.994194194194196,4.982682682682682,7.391291291291291,13.55825825825826,13.603603603603604,6.620420420420421,4.126426426426426,44.72,5.09,57.357357357357365,9.30930930930931,33.33333333333333,19.63646235242474,37.61176443407342,39.63,39.63,2.8106,3
3FE023E09E,2025-10-04,미분류,0,0,15,2,0.0465116279069767,0.75,6,0.75,0.583,0.583,21.8,27.8,17.1,8.6,0.0,0.0,6.504800000000001,14.0248,7.6328,6.6176,2.82,10.7952,23.2752,12.6672,10.9824,4.68,29.11,6.51,8.3,37.5,54.2,49.99249127833099,50.00346556384723,22.6,22.6,-9.2504,3
652AA8E8C5,2025-10-04,성수,0,0,44,3,0.1428571428571428,0.583,1,0.583,0.417,0.583,18.3,27.9,18.0,7.8,0.0,0.0,10.07892107892108,4.048651348651348,1.434965034965035,1.3495504495504498,0.1879120879120879,48.86213786213786,19.62767232767233,6.956643356643356,6.542557442557444,0.9109890109890112,15.4,7.6,6.9,17.2,75.9,67.51842524778782,37.086153917242335,7.8,7.800000000000001,-15.5946,0
A5DC44A844,2025-10-04,미분류,0,0,48,3,0.1561461794019933,0.583,2,0.917,0.917,0.917,21.8,27.8,17.1,8.6,0.0,0.0,9.243390010292297,20.87216597383883,13.914777315892554,10.467422575468722,17.424811233415,12.990881579515262,5.023821586755252,3.349214391170168,2.519454069033414,4.194061264618499,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,49.99249127833099,50.00346556384723,0.0,19.755,20.3796,3
1FAF18BB8F,2025-10-04,미분류,1,1,16,2,0.0498338870431893,0.75,1,0.917,0.75,0.583,21.8,27.8,17.1,8.6,97.5,4.606169686,12.3266,17.369300000000003,7.714900000000001,4.913400000000001,0.7758000000000002,16.273400000000002,22.930700000000005,10.1851,6.486600000000001,1.0242,21.55,0.43,60.82725060827251,7.846715328467154,31.326034063260337,49.99249127833099,50.00346556384723,21.12,21.12,-5.5614,1
C7B69482A3,2025-10-04,성수,0,0,148,6,0.4883720930232558,0.25,4,0.417,0.083,0.75,16.3,26.2,18.0,7.8,0.0,0.0,9.754354354354357,13.960360360360363,10.64924924924925,6.443243243243243,3.892792792792793,12.067467467467468,17.270870870870873,13.174574574574576,7.971171171171171,4.815915915915916,40.85,6.62,11.9,31.1,57.0,70.8303490977982,82.36490076935517,34.23,34.230000000000004,-3.3072,3
